cid,smiles
2895,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31
2901,C1CCC(C1)(C(=O)O)N
2904,C1CCC(C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl
2905,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O
2907,C1CNP(=O)(OC1)N(CCCl)CCCl
2909,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
2910,C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl
2911,C1CCN(CC1)CCC(C2CCCC2)(C3=CC=CC=C3)O
2912,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
2913,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
2932,C1=CC(=CC=C1CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N)O
2942,CN(C)N=NC1=C(NC=N1)C(=O)N
2943,COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl
2950,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O
2952,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
2955,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
2966,C1CN(CC2=CC=CC=C21)C(=N)N
2969,CCCCCCCCCC(=O)O
2972,CC1=C(C(=O)C=CN1C)O
2973,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
2995,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
2997,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3
3007,CC(CC1=CC=CC=C1)N
3009,C(CC(C(F)F)(C(=O)O)N)CN
3016,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
3017,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C
3019,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
3023,C1=CC=C2C(=C1)C3=CC=CC=C3S2
3024,C(Br)Br
3025,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC
3026,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
3030,COC1=C(C=CC(=C1C(=O)O)Cl)Cl
3031,C1=CC(=C(C(=C1)Cl)C#N)Cl
3033,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
3035,C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl
3036,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl
3037,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O
3038,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
3039,COP(=O)(OC)OC=C(Cl)Cl
3042,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
3048,C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl
3049,CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O
3052,CCN(CC)C(=O)N1CCN(CC1)C
3053,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O
3054,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
3055,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
3059,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
3070,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O
3073,CC(C)OP(=O)(C)OC(C)C
3078,CC1=C(OC2=C(C1=O)C=CC(=C2CN(C)C)OC)C3=CC=CC=C3
3080,C(C(CS)S)O
3082,CNC(=O)CSP(=S)(OC)OC
3086,COC(=O)OC(=O)OC
3090,CC1=NC=C(N1C)[N+](=O)[O-]
3100,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
3102,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2
3103,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
3105,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C
3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
3109,C1=CC=[N+](C(=C1)SSC2=CC=CC=[N+]2[O-])[O-]
3114,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC
3118,CCOP(=S)(OCC)SCCSCC
3120,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl
3121,CCCC(CCC)C(=O)O
3148,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54
3151,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
3152,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC
3155,CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31
3156,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
3157,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
3158,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
3162,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
3168,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
3180,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2
3182,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O
3198,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
3202,CC[N+](C)(C)C1=CC(=CC=C1)O
3219,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C
3224,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
3225,C1CC2C(C(C1O2)C(=O)O)C(=O)O
3226,C(C(OC(F)F)(F)F)(F)Cl
3229,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O
3241,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N
3242,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC
3251,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C
3261,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4
3276,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO
3278,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
3281,CCC(C=CCl)(C#C)O
3283,CCOCC
3284,C#CC1(CCCCC1)OC(=O)N
3286,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
3289,CCCSP(=O)(OCC)SCCC
3290,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31
3291,CCC1(CC(=O)NC1=O)C
3292,CCN1C(=O)C(NC1=O)C2=CC=CC=C2
3295,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N
3301,C(CN)N
3302,CCC1(CCC2C1(CCC3C2CCC4=CCCCC34)C)O
3305,CC(O)(P(=O)(O)O)P(=O)(O)O
3308,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O
3312,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C
3314,COC1=C(C=CC(=C1)CC=C)O
3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C
3325,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
3327,CC(=CCCC(=CCCC(=CCO)C)C)C
3330,C1=CC(=CC=C1NN=C(C#N)C#N)OC(F)(F)F
3331,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
3333,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
3335,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O
3337,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
3339,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
3341,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O
3342,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
3345,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
3346,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC
3347,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3
3348,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
3352,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F
3354,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4
3356,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
3357,CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F
3365,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O
3366,C1=NC(=O)NC(=C1F)N
3369,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
3371,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F
3372,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
3373,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
3374,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O
3380,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F
3385,C1=C(C(=O)NC(=O)N1)F
3386,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
3393,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
3394,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
3396,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
3397,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
3403,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
3404,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F
3406,CC1=CNN=C1
3410,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
3415,C(=O)(O)P(=O)(O)O
3435,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
3438,C1=COC(=C1)CN
3440,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
3444,C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br
3446,C1CCC(CC1)(CC(=O)O)CN
3450,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC
3463,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O
3467,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
3468,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C
3469,C1=CC(=C(C=C1O)C(=O)O)O
3475,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
3476,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C
3478,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
3485,C(CC=O)CC=O
3487,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
3494,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C
3495,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C
3496,C(C(=O)O)NCP(=O)(O)O
3503,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O
3510,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C
3516,COC1=CC=CC=C1OCC(CO)O
3517,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl
3518,C1CCCN(CCC1)CCN=C(N)N
3519,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl
3520,C(=N)(N)N
3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
3561,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI
3562,C(C(F)(F)F)(Cl)Br
3564,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC
3565,CC1=NCCC2=C1NC3=C2C=CC(=C3)O
3589,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl
3598,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
3601,C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46
3607,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N
3608,CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2
3610,CCCCCCC1=C(C=C(C=C1)O)O
3611,CC(C)C1=CC(=O)C(=CC=C1)O
3637,C1=CC=C2C(=C1)C=NN=C2NN
3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
3647,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1
3657,C(=O)(N)NO
3658,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
3661,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
3662,CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C
3672,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
3675,C1=CC=C(C=C1)CCNN
3676,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
3690,C1CN(P(=O)(OC1)NCCCl)CCCl
3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
3702,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
3718,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O
3724,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
3727,C(C(=O)N)I
3730,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
3731,CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
3736,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I
3739,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
3741,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
3742,CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I
3744,C1=CC=C2C(=C1)C(=CN2)CCC(=O)O
3748,CC(C)NNC(=O)C1=CC=NC=C1
3749,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
3752,C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl
3758,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2
3759,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
3762,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
3763,C(C(F)(F)F)(OC(F)F)Cl
3767,C1=CN=CC=C1C(=O)NN
3773,C1CNCCC1C(=O)O
3776,CC(C)O
3778,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C
3779,CC(C)NCC(C1=CC(=C(C=C1)O)O)O
3784,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC
3793,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
3806,C1=CC2=C(C(=O)C=CC2=O)C(=C1)O
3817,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O
3821,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
3822,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O
3823,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
3825,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
3826,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O
3827,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3
3840,C1=C(OC=C(C1=O)O)CO
3848,C1=CC=C(C=C1)CC(C(=O)O)O
3866,C1=CC=C(C=C1)C(C(=O)O)N
3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
3879,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O
3893,CCCCCCCCCCCC(=O)O
3899,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
3902,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
3917,CC(C(C1=CC(=C(C=C1)O)O)O)N
3926,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
3947,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl
3948,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O
3950,C1CCC(CC1)NC(=O)N(CCCl)N=O
3955,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
3957,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
3958,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl
3961,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl
3964,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
3969,CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCC2=NNN=N2
4004,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC
4006,CC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)C
4008,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
4020,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O
4030,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3
4032,CC1(C2CCC(C2)C1(C)NC)C
4033,CN(CCCl)CCCl
4034,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
4037,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl
4041,CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
4046,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
4047,CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N
4054,CC12CC3CC(C1)(CC(C3)(C2)N)C
4055,CC1=CC(=O)C2=CC=CC=C2C1=O
4058,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2
4059,CC1=CC=CC=C1OCC(CO)O
4060,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
4062,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C
4064,CCCC(C)(COC(=O)N)COC(=O)N
4066,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53
4075,C1=CC(=C(C=C1N)C(=O)O)O
4076,COC1=CC(=CC(=C1OC)OC)CCN
4078,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C
4086,CC(C)NCC(C1=CC(=CC(=C1)O)O)O
4091,CN(C)C(=N)N=C(N)N
4093,CC(=C)C(=O)O
4095,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
4096,COP(=O)(N)SC
4098,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2
4099,CCC1(C(=O)NC(=O)N(C1=O)C)CC
4100,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C
4101,C1N2CN3CN1CN(C2)C3
4107,COC1=CC=CC=C1OCC(COC(=O)N)O
4109,CC(=NOC(=O)NC)SC
4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
4115,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl
4116,COC(C(Cl)Cl)(F)F
4121,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl
4130,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]
4133,COC(=O)C1=CC=CC=C1O
4156,COS(=O)(=O)C
4158,COC(=O)C(C1CCCCN1)C2=CC=CC=C2
4162,CCC1(C(=O)C(CNC1=O)C)CC
4167,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24
4168,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C
4170,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
4171,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
4173,CC1=NC=C(N1CCO)[N+](=O)[O-]
4174,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
4178,CC1=C(C(=CC=C1)C)OCC(C)N
4184,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
4192,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F
4195,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O
4197,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
4199,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3
4201,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
4205,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
4208,C(C(C(C(C(CBr)O)O)O)O)Br
4211,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
4212,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
4235,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl
4236,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N
4243,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)O)OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C
4260,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C
4266,C1=C(ONC1=O)CN
4276,COC1=CC(=CC2=C1OCO2)CC=C
4284,CCN(CC)C(=O)C1=CC=CC(=C1)C
4296,C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F
4348,C1=CC=C(C=C1)CNCCO
4374,CC(C(C1=CC=CC=C1)O)N(C)C
4381,CN1CC(C(C(C1CO)O)O)O
4386,C1=CC=C(C=C1)NC2=CC=CC=C2C(=O)O
4390,CC(C)(C)[N+](=CC1=CC=CC=C1)[O-]
4409,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC
4411,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O
4420,COP(=O)(OC)OC(C(Cl)(Cl)Br)Br
4421,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O
4436,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
4440,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C
