smiles,log_p
[O-][N+](=O)C1=CC(=CC=C1)C(=O)N(CC1=CC=CC=C1F)N1C(=O)C2=CC=CC=C2C1=O,4.47
ClC1=CC=C(C=C1)C(=O)N(CC1=CC=C(Cl)C(Cl)=C1)N1C(=O)[C@@H]2CCCC[C@H]2C1=O,5.51
C[C@@H](N(C1=CC=C(Cl)C=C1)S(C)(=O)=O)C(=O)NC1CCCC1,3.48
CC(=O)C1=CC=C(C=C1NC(=O)C1=CC=CC=C1)C(C)(C)C,5.13
CC(C)COP(=O)(OCC(C)C)[C@H](O)C1=CC=C(C)C=C1,4.44
CCCCOC(=O)C1=C(C)NC2=C([C@H]1C1=CC=CC=C1OC)C(=O)CCC2,4.21
CC1=CC2=C(NC3=C2N=NC(N\N=C\C=C\C2=CC=CO2)=N3)C=C1,2.18
FC(F)(F)COP(=O)(OCC(F)(F)F)N1CCOCC1,2.69
O=C(NC1=C(NC(=O)\C=C\C2=CC=CO2)C=CC=C1)\C=C\C1=CC=CO1,3.79
C\C(=C/C1=CC=CO1)[C@@H]1C2=C(NN=C2OC(N)=C1C#N)C1=CC=CC=C1,4.82
COC(=O)C1=CC(NC(=O)C2=CC=C(C)C=C2)=CC=C1,3.72
COC1=CC(OC)=C(C=C1OC)C1N2N=CN=C2NC2=C1C(=O)CCC2,2.19
COC1=CC=C(C=C1)[C@H]1C[C@H](NC2=NC=NN12)C1=CC=C(C=C1)C1=CC=CC=C1,5.42
CCCCSC1=C(C#N)[C@H](C2=CC=CC(=C2)[N+]([O-])=O)C(C(C)=O)=C(C)N1,4.44
O=P(O[C@H]1CS(=O)(=O)C=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,2.48
O=C(C1=CC2=C(C=C1)C(=O)N(C1=NC=CS1)C2=O)C1=CC=C2C(=O)N(C3=NC=CS3)C(=O)C2=C1,3.25
CN1C(=CC2=C1N=C1C=CC=CN1C2=O)C(=O)N1CCC2(CC1)OCCO2,2.87
CCOC(=O)C1=C(C)NC2=C([C@H]1C1=CC=CC=C1OC)C(=O)C[C@@H](C2)C1=CC=C(OC)C(OC)=C1,3.79
O=C(NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NC(=O)C2=CC=CS2)C=C1)C1=CC=CS1,4.46
COC1=CC=C(C=C1)N1C(=O)CC2=CC=CC=C2C1=O,2.56
COC1=CC=C(C=C1)[C@H]1N(C(=O)C(F)(F)F)C2=CC=CC=C2NC2=C1C(=O)C[C@H](C2)C1=CC=CO1,4.62
CCC1=NOC(=C1C)C1=C(C(=O)C(=O)N(C)C)C2=CC=CC=C2N1,2.68
CCCC(=O)NC[C@@H](C)NC(=O)CCC,1.43
C[C@@H]1CCC2[C@]3(C)COC(C)(C)O[C@H]3CC[C@]2(C)[C@@]11CCC2(COC(=O)C2)O1,4.24
C[C@H](NC(=O)C1CC1)C1=CC=CC=C1,1.85
CCOC(=O)C1CCN(CC1)C(=O)C1=CC=C(Cl)C(=C1)\N=C1\N[C@@H]2CS(=O)(=O)C[C@@H]2S1,2.96
CC1=CC=CC(NC(=O)CC2=CC=C(Br)C=C2)=C1C,4.05
CC[C@@H](SC1=NC2=CC=CC=C2C2=N[C@@H](CC3=CC=CC=C3)C(=O)N12)C(=O)N1CCOCC1,3.95
CC[C@@H](SC1=NC2=CC=CC=C2C2=N[C@@H](CC(C)C)C(=O)N12)C(=O)NC1=CC=C2OCOC2=C1,4.85
FC(F)(F)C1=CC(=CC=C1)N1C(=S)S\C(=C/C2=CSC=C2)C1=O,5.8
NC1=NC(=NC(O\N=C\C2=CC=C(C=C2)[N+]([O-])=O)=N1)N1CCOCC1,3.18
CN1N(C(=O)C(NC2=C(NC3=CC=CC(Cl)=C3)N=C3C=CC=CC3=N2)=C1C)C1=CC=CC=C1,5.96
NC(=O)C1CCN(CC1)C(=O)C1=CC=C2C(=O)N(CC3=CC=CO3)C(SCC(=O)C3=CC=CC=C3)=NC2=C1,5.31
CC1=C2C=CC=CC2=NC(SCC(=O)NCC2=CC=C3OCOC3=C2)=C1,4.15
CCOC1=CC(=CC(OCC)=C1OCC)C(=O)NC1=CC=C(OC)C(OC)=C1,4.11
COC1=CC=C(C=O)C=C1COC1=C(F)C(F)=CC(F)=C1F,4.24
CC[C@H](C)NC(=O)NC(C(F)(F)F)C(F)(F)F,2.84
CCC1=CC=CC=C1NC(=O)[C@]12CC[C@](C)(C(=O)O1)C2(C)C,3.31
CC(=O)C12[C@@H]3[C@@H](C(C4=CC=CC=C14)C1=C2C=CC=C1)C(=O)N(C3=O)C1=CC=C(C)C(=C1)[N+]([O-])=O,4.74
COC(=O)[C@H](CCSC)NC(=O)C1=CC2=C(CC(C)(C)CC2=O)N(C1=O)C1=CC=CC=C1,3.97
CC1=CC=C(C=C1C)C(=O)COC1=CC=CC(=C1)N1C(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C1=O,4.71
CCOC1=CC(=CC=C1OCC#C)C1C2=C(CC(C)(C)CC2=O)OC2=C1C(=O)CC(C)(C)C2,4.93
C[C@@H](CCC1=CC=CC=C1)NC(=O)C(=O)NC[C@@H]1COC2=CC=CC=C2O1,4.8
C[C@@H](NC(=O)CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1)C1=CC=CC=C1,4.9
CCN1C(=S)S\C(=C/C2=C(C)N(C(C)=C2)C2=CC=C3OCOC3=C2)C1=O,2.52
COC1=CC2=C(C=C1OC)[C@@H](COC1=CC=C(F)C=C1)N(CC2)C(=O)\C=C\C1=CC=CC=C1,5.45
CCN(C(=O)C(=O)C1=CN(CC(=O)N2CCOCC2)C2=CC=CC=C12)C1=CC=CC=C1,2.05
C[C@@H]1CCC[C@@H](NC(=O)CN2C=NC3=C(C(C)=C(C)S3)C2=O)[C@@H]1C,4.34
ClC1=C(SC2=CC=CC=C12)C(=O)NC[C@@H]1CCCO1,3.56
CSC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NC[C@@H]1CCCO1)C1=CC=C(C)C=C1,4.3
CCOC(=O)C(C)(C)N(CCC(C)C)S(=O)(=O)C1=CC=C(C=C1)[N+]([O-])=O,4.75
O=C(N1CCOCC1)C1=NN(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,2.47
CCCC1=CC=C(OCC2=CC=C(O2)C(=O)NC2=CC=CC=C2C(=O)OC)C(OC)=C1,5.89
BrC1=CC=CC(=C1)[C@H]1N(CCC2=CCCCC2)C(=O)CN(C2CCCCC2)C1=O,5.6
C[C@H](NC(=O)C1CCN(CC1)S(=O)(=O)N1CCC(C)CC1)C1=CC=CC=C1,4.92
ClC1=CC=C(\C=C(/NC(=O)C2=CC=CC=C2)C(=O)NCC2=CC=CC=C2)C=C1,4.41
FC(F)(F)C1=CC=CC=C1NC(=O)C1CCC1,2.55
COCON1[C@@H](N(CC1=O)C(C)=O)C1=CC=C(Cl)C=C1Cl,1.98
CCCCOC1=CC=C(C=C1)C(=O)N(CCN1C(=O)C2=CC=CC=C2C1=O)C1=CC=CC(OC)=C1,5.35
COC1=CC(\C=N/N2C=NC3=C(C4=C(CCCC4)S3)C2=O)=CC=C1OCC1=CC=CC=C1,5.68
C[C@@]12CN(C(=O)C3=CC=CC(=C3)[N+]([O-])=O)[C@]3(C[C@@H]1CC[C@@]23C)C#N,3.25
CC1=CC=C(C=C1)N1[C@H]2CS(=O)(=O)C[C@H]2N(C1=O)C1=CC=CC(Cl)=C1,3.56
CC1=NN(C2=C1[C@H]([C@@H]1C(=O)CC(C)(C)C=C1N2)C1=CC=CO1)C1=NC(C)=CC(C)=N1,4.34
C[C@H]1CCC[C@@H](C)N1C(=O)COC(=O)C1=CC=C2C(=O)C3=CC=CC=C3S(=O)(=O)C2=C1,4.39
O=C(COC(=O)C1CCCCC1)N1CCC(CC2=CC=CC=C2)CC1,4.98
CN1C(=O)N(C)C(=O)C(C(=O)CSC2=C(SCC(=O)C3=C(N)N(C)C(=O)N(C)C3=O)N=C3C=CC=CC3=N2)=C1N,2.59
COC1=CC(C=O)=CC=C1OS(=O)(=O)C1=CC=C(F)C(F)=C1,3.68
COC(=O)CN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(OC)C=C1,3.43
FC1=CC=C(NC(=O)COC(=O)C2=CC(=CC=C2)S(=O)(=O)N2CCC3=CC=CC=C23)C(F)=C1F,5.31
CN1C2=CC=CC=C2C(C)(C)C1=CC(=O)COC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,6.27
[O-][N+](=O)C1=CC=CC(=C1)C1=NOC(CC2CCCCC2)=N1,5.17
CN(C1=CC=C(OCC(=O)N2CCN(CC2)C2=NC=CC=N2)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,4.46
C[C@H]1CCCN(C1)C(=O)COC(=O)COC1=CC(Cl)=C(Cl)C=C1Cl,4.97
COC1=CC(=CC(OC)=C1OC)C(=O)COC(=O)CCCOC1=CC=C(Cl)C=C1Cl,5.59
COC[C@H](C)NC(=O)CCl,0.61
CC1=C(C2=CN3CCS(=O)(=O)N=C3S2)C2=CC=CC=C2N1,1.56
C[C@@H]1CCC[C@@H](C)N1C(=O)COC(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl,4.38
CC[C@H]1CS\C(=N/C2=CC=CC(C)=C2)N1C(=O)CCN1C(=O)C2=CC=CC=C2C1=O,4.96
O=C(NCC1=CC(CNC(=O)C(=CC2=CC3=C(OCO3)C=C2)C#N)=CC=C1)C(=CC1=CC2=C(OCO2)C=C1)C#N,4.92
CCC1=CC2=C(S1)N=C(SCC(=O)N1C[C@@]3(C)C[C@@H]1CC(C)(C)C3)N(CC=C)C2=O,6.04
CCOC(=O)C1=C(C)NC(C)=C1C(=O)COC(=O)C1=CC=C(F)C(=C1)S(=O)(=O)N1CCOCC1,3.63
COC1=CC(\C=C\C(=O)NC2=CC=C(C=C2)N2CCCCC2)=CC=C1OC(F)F,5.36
CC[C@@H]1CCCCN1C(=O)CSC1=NC(C)=CC(C)=N1,3.61
COC1=CC=C(C=C1C(=O)OCC(=O)C1=C(N)N(C)C(=O)N(C)C1=O)S(=O)(=O)N1CCCCCC1,4.59
[O-][N+](=O)C1=CC(=CC=C1)N1CC2=CC=CC=C2C1=NC(=O)C(=C/C1=CC=C2OCOC2=C1)\C#N,5.4
COC1=CC=C(NC(=O)[C@H](OC(=O)CNC(=O)C2=CC=C(C)S2)C2=CC=CC=C2)C=C1Cl,4.54
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)N1CCNC(=O)[C@H]1CC(=O)OC,1.14
COC(=O)C1=C(C)N=C(N)S1,1.48
CCOC(=O)C1=C(C)C(C(=O)OCC(=O)N2CCC3=C2C=CC=C3)=C(C)N1,4.47
CCCCNC(=S)N(C)\N=C\C1=CC=C(OCC2=CC=C(Cl)C=C2)C(OC)=C1,6.8
CCCN(CC1CC1)C(=S)NC1=CC(=CC=C1Cl)[N+]([O-])=O,4.1
NC1=C2C(=O)N(C(=O)C3=CC(=NC4=CC=CC=C34)C3=CC=CC=C3Cl)C(=O)C2=CC=C1,4.63
C[C@H]1CC2=CC=CC=C2N1S(=O)(=O)C1=CC=CC(=C1)C(=O)OCC1=CC(=CC2=C1OCOC2)[N+]([O-])=O,6.01
CN1C(=O)N(C)C(=O)C(C(=O)COC(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=CC=C2C)=C1N,4.55
CC1=CC(Cl)=CC=C1NC(=S)NCCC1=CNC2=CC=CC=C12,4.34
OC[C@H]1CCCN(C1)C1=C2C(SC=C2C2=CC=CC=C2)=NC=N1,3.9
ClC1=NC=C(C=C1)C(=O)OCC(=O)N(C1CCCCC1)C1CCCCC1,4.99
CC(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)OCC1=CC=C(C=C1)C#N,2.41
COC1=CC2=C(OC3=C2C=CC=C3)C=C1NC(=O)COC(=O)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O,5.04
CN(C1=CC=C(OC(=O)C2=CC=C3OCOC3=C2)C=C1)S(=O)(=O)C1=CC(C)=CC=C1C,5.87
NC(=O)C(C(=O)\C=C\C1=CC=C(Cl)C=C1)=C1SCS1,3.64
COC1=CC=C(C)C=C1N1N=NN=C1SCC(=O)NC1=CC(=CC(=C1)C(N)=O)C(N)=O,4.15
CC(C)NC(=S)N1CCN(CC1)S(=O)(=O)C1=CC=CC(=C1)C(F)(F)F,3.9
O[C@H]1C[C@H](N(C1)S(=O)(=O)C1=CC=C(Cl)C=C1)C(=O)OCCN1C(=O)C2=CC=CC=C2C1=O,3.65
COC(=O)C(=O)C1=C(NC(=O)N[C@@H]1C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,3.56
O=C(CN1C=NN=N1)N(CC1=CC=CO1)CC1=CC=CS1,4.33
CN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(C=C1)C(=O)N1CCN(CC1)C1=CC=CC=C1Cl,5.31
CCOC(=O)C1=C(C)C(C(=O)OCC(=O)N(C)[C@@H]2CCS(=O)(=O)C2)=C(C)N1,3.35
CC(=O)C1=CC=C(C=C1)C1=CC=C(O1)[C@H]1NC(=S)NC(=C)[C@@H]1C(=O)OC(C)(C)C,4.53
COC1=CC=C(C=C1)C1=NN=C(SCC(=O)C2=C(N)N(C)C(=O)N(C)C2=O)N1C1=CC=CC(=C1)C(F)(F)F,4.89
CC(=O)NCCC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,2.0
CCN([C@@H]1CCS(=O)(=O)C1)C(=O)COC(=O)C(=C\C1=CC=C(Cl)C=C1)\C1=CC=C(F)C=C1,4.95
CC1=CC=C(NC(=O)COC(=O)C(=C\C2=CC=CS2)\C2=CC=CS2)C(C)=C1,3.83
CN(C)S(=O)(=O)C1=CC=CC(CN2C(=O)C(=O)N(CC3=CC=CC=C3)C3=CC=C(Cl)C=C23)=C1,3.37
COC(=O)CCNC1=C2C3=C(CCCC3)SC2=NC(=N1)C1=CC=CN=C1,4.69
CCCN1C(SCC2=CC(=O)N3C=C(Br)C=CC3=N2)=NN=C1C1=CC=CC(C)=C1,4.43
C[C@H](NC1=NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(=O)\C=C1\N(C)C2=CC=CC=C2C1(C)C,4.21
CCOC1=CC(\C=N\N2C=NC3=C(C(C)=C(C)S3)C2=O)=CC(Br)=C1OCC(N)=O,4.98
CN1C(=O)N(C)C(=O)C(C(=O)COC(=O)C2CC2)=C1N,2.17
O=C(COC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12)N1CCCC1,4.09
FC(F)(F)C1=CC(N\C=C\C(=O)C2=CC=C(Br)C=C2)=CC=C1,5.65
CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CO1)C(=O)OC,3.67
FC1=CC=C(\C=C\C(=O)OCC(=O)NC2=CC(=CC=C2N2CCOCC2)C(F)(F)F)C=C1,5.08
CC(C)OCC1=C(OC2=C1C=CC=C2)C(=O)OCC(=O)C1=C(C)N(C(C)=C1)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,5.39
O=C(NC1=CC=C2OCOC2=C1)[C@@H]1COC2=CC=CC=C2O1,3.28
COC1=CC=C(C=C1)C1=NN=C(SCC2=CC(=O)OC3=C2C2=CC=CC=C2C=C3)N1N,4.24
CN1C(=O)N(C)C(=O)C(C(=O)CSC2=NC3=C(C4=C(CCC4)S3)C(=O)N2CC2=CC=CC=C2)=C1N,5.21
CS(=O)(=O)N(CC(=O)NC1=CC=CC=C1C(=O)NCC1=CC=CO1)C1=CC=C(Cl)C=C1,4.32
CCOC(=O)\C=C1\S\C(=C\C2=C(F)C=CC=C2F)C(=O)N1CC(=O)N(C)C,3.17
CC1(C)[C@@]2(C)CC[C@]1(C(=O)NC1=CC=CC=C1C(F)(F)F)C1=C2N=C2C=CC=CC2=N1,6.01
CC1=CC(C(=O)CN2C(=O)[C@@H]3CC=CC[C@H]3C2=O)=C(C)N1CC1=CC=C2OCOC2=C1,4.38
COC1=CC(\C=C\C(=O)OCC(=O)C2=C(C)N(C(C)=C2)C2=NOC(C)=C2)=CC=C1,5.2
C[C@H](SC1=NN=C(N1C1=CC(C)=CC=C1)C1=CC=CC(=C1)S(=O)(=O)N(C)C)C(N)=O,3.81
COC1=CC(\C=C\C(=O)N[C@H]2CCCC3=C2C=CC=C3)=CC(OC)=C1OC,4.27
C[C@H]1CN(C(=O)C2=CSC3=C2CCCC3)\C(S1)=N\C1=CC=C(Cl)C=C1,5.53
COC1=C(OC)C=C2CN(CCC2=C1)C(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCCCC1,4.2
COC1=CC=C(C=C1)N(CC(=O)N[C@@H]1CCS(=O)(=O)C1)S(=O)(=O)C1=CC=C(Cl)C(Cl)=C1,3.32
COC(=O)C1[C@H](C2=CC=CC(Cl)=C2)C(C(=O)OC)=C(C)N=C1C,4.22
CC(C)[C@@H](SC1=NN=C(N1C)C(F)(F)F)C(=O)NC(N)=O,2.12
CC(C)N(CC1=NN=C(O1)C1=CC=C(Cl)C=C1)C(=O)[C@@H]1COC2=CC=CC=C2O1,4.09
COC1=CC=C(C=C1)C(=O)CSC1=NN=C(O1)C1=CC=CC=C1,4.15
CC1=NC2=NC(SCC(=O)NCCNC(=O)CSC3=NN4C(=N3)N=C(C)C=C4C)=NN2C(C)=C1,0.82
CN1C(=O)N(CC2=CC=CC=C2)C(N)=C(C(=O)CN2CCSC3=C2C=CC=C3)C1=O,4.71
COC1=C(C=C(C=C1)C(=O)OCC(=O)NC1CCCCCCC1)[N+]([O-])=O,4.28
O=C(CC1=COC2=CC3=C(CCC3)C=C12)O[C@H]1CCCCC1=O,4.43
[O-][N+](=O)C1=CC2=C(OCOC2)C(COC(=O)CCCNC2=NS(=O)(=O)C3=CC=CC=C23)=C1,3.52
CCN(CC)S(=O)(=O)C1=CC=C2N=NN(OCC(=O)NC(C3=CC=CC=C3)C3=CC=CC=C3)C2=C1,4.49
CN(C)S(=O)(=O)C1=CC=C(NC(=O)COC(=O)C=C(C)C)C=C1,2.26
CC1=C(NC(=O)CC(C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1N1C=NN=N1,3.2
CSC1=NC=CC=C1C(=O)OCC(=O)NC1=C(C)N(C)N(C1=O)C1=CC=CC=C1,3.63
CC1=CC=C(C=C1NC(=O)C1=CC=CO1)C(=O)N1C(=O)C2=CC=CC(N)=C2C1=O,3.55
CC(C)NC(=O)COC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCCCC1,3.78
CC(=O)N(C1=NC(\C=C\C(=O)NC2=CC=C3OCOC3=C2)=CS1)C1=CC=CC=C1,4.37
CN1C(=O)N(C)C(=O)C(C(=O)COC(=O)C2=CC(NC(C)=O)=CC=C2)=C1N,3.57
COC1=CC=CC(=C1)C(=O)N1CCC[C@@H](C1)C1=CC=CC=C1,4.04
CC1CCCC(C)N1C(=O)CSC1=NN=C(N1CC1=CC=CC=C1)C1=CC=CO1,4.49
C[C@H](SC1=NN2C(=N1)N=C(C)C=C2C)C(=O)NCC(=O)NC1=CC=C(F)C(F)=C1F,2.18
FC(F)(F)C1=CN(CC(=O)N2CCN(CC2)C(=O)C2=CC=CO2)C(=O)C(Cl)=C1,2.27
COC1=CC=CC(NC(=O)[C@H](OC(=O)C2=COCCO2)C2=CC=CC=C2)=C1,3.81
CCOC(=O)C1=CC=C(CNC(=O)CSC2=NC3=C(C(C)=C(C)S3)C(=O)N2CC=C)C=C1,4.83
ClC1=CC=C(C=C1)N1C(SCC(=O)NC2CCCCC2)=NC2=CC=CC=C2C1=O,4.92
CC1=CC=CC(C)=C1NC(=O)CNC(=O)C1CCN(CC1)S(=O)(=O)C1=CC=CC(Cl)=C1Cl,3.41
CC(=O)C1=C(C)NC(C(=O)COC(=O)C2=CC=CC=C2NC(=O)C2=CC=CO2)=C1C,4.73
C[C@@H](SC1=NN=NN1C1=CC=C(Cl)C=C1)C(=O)NCC(=O)NC1=CC=C(F)C(F)=C1F,4.52
CC(=O)C1=CC=C(C=C1)N1CCN(CC1)C(=O)\C=C\C1=CC=C(C)O1,4.3
COC1=CC=C(C=C1)C(=O)\C=C\C=C(Cl)Cl,4.4
CCC(CC)NC(=O)C1=CC=C(Cl)C(=C1)S(=O)(=O)N1CCCC1,3.6
CN1C(SCC(=O)NC2CCCCCC2)=NN=C1C1=CC=C(Cl)C=C1,4.21
CC(SC1=NC2=C(C=CC=C2)C(=O)N1C1=CC=C(F)C=C1)C(=O)NCC1=CC2=C(OCO2)C=C1,4.63
CCOC(=O)C1=C(C)NC(=O)C[C@@H]1C1=CC(OC)=C(OC)C=C1Br,3.93
COC(=O)C1=CC=C(C)C(NC(=O)CC2=COC3=CC4=C(CCC4)C=C23)=C1,4.78
CCN(CC)S(=O)(=O)C1=CC=C(\C=C\C(=O)NC2CCCCC2)C=C1,4.34
FC1=CC=CC=C1C(=O)OCC(=O)NC1=CC=CC=C1,3.18
CCCCNC1=CC=CC=C1C(=O)OCC(=O)N[C@@H]1CCS(=O)(=O)C1,4.09
COCCN1C(C)=CC(C(=O)CSC2=NN=C3NC4=CC=CC=C4N23)=C1C,3.45
O=C(CSC1=CC=CC=C1C(=O)OCC#N)N1CCCC1,2.57
COC(=O)C1=CC=C(Br)C(=C1)S(=O)(=O)N1CCCCC1,3.66
CCOC1=CC=C(NC(=O)CN(C)C(=O)C2=CC=C(C)O2)C=C1OCC,2.09
CC1=CC=C(NC(=O)CSC2=NN=C(N2CC=C)C2=CC=CS2)C=C1F,4.48
NN1C(SCC(=O)NC2=CC=CC=C2C2=CC=CC=C2)=NN=C1C1=CC=C(OC(F)F)C=C1,4.85
C[C@H](NC(=O)CSC1=C2C=NN(C2=NC=N1)C1=CC=CC=C1)C1=CC=CC=C1,4.73
CCOC(=O)N1CCN(CC1)C(=O)\C=C\C1=CC=C(Cl)C(Cl)=C1,4.34
C[C@H]1C[C@H](C)CN(C1)C(=O)CSC1=NN=C(N1C)C1=CC=CC=C1,3.68
COC1=CC=CC(=C1)N1C(=O)C2=CC=CC=C2N=C1SCC1=CC(=O)N2C=CSC2=N1,3.56
CCC1=CC=CC=C1NC1=NC(CSC2=NN=C(N2N)C2=CC=C(OC(F)F)C=C2)=NC(N)=N1,4.35
COC1=CC=C(C=C1S(=O)(=O)N1CCOCC1)C(=O)NC1=CC=CC(F)=C1,3.64
CCCCN1C(=O)C2=CC=C(C=C2C1=O)C(=O)OCC(=O)N[C@H](C)C(C)C,3.62
CCCCOC1=CC=C(C=C1OC)C(=O)OC1=CC=C2OCOC2=C1,4.77
CC1=CC=C(CNC(=O)C2CCN(CC2)S(=O)(=O)C2=CC=C3OCCCOC3=C2)C=C1,4.01
CCN(C(=O)[C@@H](C)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1)C1=CC=CC=C1,3.4
CC(SC1=NN=C(N1C1=CC=CC=C1)C1=CC=C(F)C=C1)C(N)=O,3.38
O=C(COC1=CC2=CC=CC=C2C=C1)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1,4.47
CC1=CC=C(C=C1[N+]([O-])=O)C(=O)NCCC1=CC=C2OCCOC2=C1,3.28
C[C@@H](OC1=CC=CC=C1)C(=O)NC1=CC=C(OC(F)(F)F)C=C1,4.77
CCOC1=CC=C(C=C1)N1C(=O)C2=C(SC3=C2CCC3)N=C1SCC(=O)NC1CC1,4.64
COCCCNC(=O)C1=CC=CC=C1C(F)(F)F,2.0
FC(F)OC1=CC=C(C=C1)N1C(SCC#N)=NC2=CC=CC=C2C1=O,4.17
C[C@H](OC(=O)C1=C(C)ON=C1C)C(=O)NC1=CC=C2OCCOC2=C1,2.78
COC1=CC=C(C=C1COC(=O)C1=CC(Cl)=CC=C1Cl)C(C)=O,4.45
CC1=CC(C)=C(NC(=O)CSC2=NN=C(N2N)C2=CC=C(OC(F)F)C=C2)C(C)=C1,4.41
COC(=O)C1=CC=CC(NC(=O)CCN2C(=O)C3=CC=CC=C3C2=O)=C1,3.39
C[C@H]1CCCC[C@@H]1NC(=O)COC1=NC=NC2=CC=CC=C12,3.11
C[C@@H]1CCCC[C@H]1NC(=O)COC(=O)C1=COCCO1,2.48
CN(CC1=CC=CC=C1)S(=O)(=O)C1=CC=C(NC(=O)CC2=CC=C(F)C=C2)C=C1,5.14
CN(C1=NS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(OC(=O)C2=CC=CC=C2)C=C1,4.26
COC(=O)C1=CC(=CC(=C1)C(=O)OCC(=O)C1=C(C)C(C(C)=O)=C(C)N1)[N+]([O-])=O,3.82
CC(C)N(C(C)C)C(=O)CSC1=NN=C(NCC2=CC=CC=C2)S1,4.09
O=C(NC1CC1)C1=CC=C2S\C(=C/C3=CC=CC=C3)C(=O)NC2=C1,4.32
COC1=CC=C(C=C1Cl)S(=O)(=O)N(CC(=O)NC1=CC=CC(=C1)[N+]([O-])=O)C1CCCCC1,5.48
FC1=CC=CC=C1C1=NN=C(SCC(=O)N2CCOCC2)N1CCC1=CC=CC=C1,3.79
CCOC(=O)C1=C(C)C(CNC2=CC=C(C=C2)C(=O)OCC)=C(C)N1,5.09
C1CCC(C1)NC1=C2C(SC3=C2CCCC3)=NC=N1,4.17
CCC[C@@H](C)NC(=O)COC1=C2C(SC3=C2CC[C@@H](C)C3)=NC=N1,4.55
FC1=CC=C(NC(=O)CSC2=C3C4=C(CCC4)SC3=NC=N2)C=C1,4.69
CC1=CC(Br)=CC=C1NC(=O)CSC1=NN=C(N)S1,2.69
COC(=O)C1=CC=C(C=C1)N1C(C)=CC(C(=O)COC2=CC=CC(=C2)N2C=NN=N2)=C1C,4.77
CC1=CC=C(OCCC(=O)N2CCN(CC2)S(=O)(=O)C2=CC=CS2)C=C1,2.98
COC1=CC=C(C=C1)[C@H](N(C)C(=O)CC1=CNC2=CC=CC=C12)C(=O)NC1=CC=C2OCCOC2=C1,3.76
CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)NCCC1=CC=C(Cl)C=C1Cl,4.48
CC1=CC2=CC=CC=C2C(=O)N1CC(=O)NCC(=O)N1CCN(CC1)C1=CC=CC(Cl)=C1,4.45
FC1=C(COC(=O)C2=CC(=CC=C2)S(=O)(=O)N2CCCC2)C(Cl)=CC=C1,4.22
COC1=CC=C(C=C1)C(=O)CN1C(=NC2=C1C(=O)N(C)C(=O)N2C)N1CCCCCC1,4.42
COC1=CC(=CC=C1OC(=O)\C=C\C1=CC=CC(F)=C1)C#N,4.46
COC1=CC=C(C=C1OC)[C@H]1[C@H](C(=O)NC2=CC=C(F)C=C2F)C2=CC(OC)=C(OC)C=C2C(=O)N1C,3.66
COC1=CC=C(NC(=O)C2=C(N)C3=C(S2)SC(C(=O)NC2=CC=C(OC)C(OC)=C2)=C3N)C=C1OC,4.88
COC1=CC=C(C=C1OC)[C@@H]1C(C(=O)OCCOC(C)C)=C(C)NC2=C1C(=O)C[C@@H](C2)C1=CC=CS1,4.45
COCCOC(=O)C1=C(C)NC2=C(C1C1=COC3=CC=C(C)C=C3C1=O)C(=O)CC(C2)C1=CC(OC)=CC=C1,5.23
CCSCCOC(=O)C1=C(C)NC2=C([C@@H]1C1=CC=C(C=C1)C(=O)OC)C(=O)C[C@H](C2)C1=CC=CS1,5.24
CCC1=C(C#N)C(SCC(=O)N2CCC3=CC(OC)=C(OC)C=C3C2)=NC2=C1C(=O)CC(C)(C)C2,4.89
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)OC1CCCCC1,4.27
CC(=O)NC1=CC=C(C=C1)\N=C\C1=C([O-])OC2=CC=CC=C2C1=O,3.64
