smiles,log_p
CNCCCN1c2ccccc2CCc3ccccc13,4.02
Cc1cc(CC(=O)O)ccc1OCc2ccccc2,3.08
CN(C)C(=O)Oc1ccccc1,1.42
NC(=O)c1ccc2ccccc2c1,1.92
OCC1OC(n2cnc3c(NCCCc4ccccc4)ncnc23)C(O)C1O,1.24
CC1=C(O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,0.67
CNC(=O)NC(=O)C(C)(C(=O)OCOC)C1=CCCCC1,1.38
O=C1CC(c2ccccc2)Oc3ccc(Cl)cc13,3.79
CC(=NOCC(=O)O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1N(=O)=O,4.51
Brc1ccccn1,1.62
CC1=C(C)C(=O)C(C)=C(C)C1=O,1.92
Oc1ccc(O)c(Cl)c1,1.62
CCCCOC(=O)C1CNC2N(C1=O)C(C)CCC2,1.07
CSCCC(NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0.47
CON(C)C(=O)c1cn3c(C)c(C)nc3c4c1CCC(c2ccccc2)O4,3.60
CCOCCCl,1.27
O=N(=O)c1nonc1c2ccccc2,1.71
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO,1.98
CCc1cccc(C)c1N(COC(C)C)C(=O)CCl,3.29
N#Cc1ccc(C=CNC=O)cc1,1.24
CCNC(=O)c1ccc[nH]1,0.86
Cc1ccccc1C(C)C,4.11
Nc1ccccc1c2ccccc2,2.80
CC1C2CCC4C(O)C2(CC(O)C3(O)C1CC(O)C3(C)C)CC4(C)O,0.70
CCOc1ccc(Cc2cnc(N)nc2N)cc1OCC,2.14
CCCCOC(=O)n1cnc(CSCCNC(=NC#N)NC)c1C,2.11
Oc1ccccc1O,0.74
COC(=O)NC1=NCC(c2ccc(C=O)cc2)N1C,1.14
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0.25
O=C1C=CC(=NO)C=C1,-0.02
CCNC(C)C,1.02
CCOCCCN1CCC(=O)C(O)C1CC,0.98
CC(C)C(=O)OCC1OC(N2CC(I)C(=O)NC2=O)C1O,0.75
COc1ccc(O)c2nccc(C)c12,2.32
CCc1ccc(S(I)=C(N(C)C)N(C)C)cc1,0.17
COc1cc(N)c(Cl)cc1C(=O)NC2CCN(Cc3ccccc3)CC2,2.69
O=C(Nc1ccc(Cl)cc1)c2cccc(N(=O)=O)c2O,3.88
CN(C)S(=O)(=O)c1ccccc1,0.40
CCC(C)c1cccc(C(C)CC)c1O,4.85
CC1=NS(=O)(=O)c2cnccc2N1,-0.66
CN(C)CCN1c2ccccc2Sc3ccccc13,4.14
CC(=O)CNc1ccccc1C(N)=O,0.66
CCCc1c2OC(C(=O)O)CC(=O)c2cc3C(=O)CC(C(=O)O)N(CC)c13,2.27
O=C(NCO)c1ccccc1,0.13
CCCCCCCCCCCc1ccccc1,8.02
Brc1cccc(Br)c1NC2=NCCN2,2.61
CC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C,2.25
CCN(CC)C(=O)OCCc1ccccc1,2.29
CCc1cc3n(c1C(=O)c2ccc(F)cc2)CCC3C(=O)O,3.43
CCl,0.67
Oc1nc(Cl)c(Cl)cc1Cl,2.97
CCCOC(=O)CNC(=O)CCCCSc1ncnc2nc[nH]c12,1.17
CC(=O)OCC(COC(C)=O)OC(C)=O,0.40
CCCC(=O)Oc1c(Br)cc(C#N)cc1Br,4.34
CCC(C)C1CNC(CC(C)C)C(=O)N1O,1.21
CCCSC(=O)N(CCC)CCC,3.73
CC(C)(C)C(=O)Nc1ccc(Cl)c(Cl)c1,4.00
COc1cc3c(c(OC)c1OC)C2CCC(=O)C(OC)CC2C(NC(C)=O)CC3,1.43
CCCCOc1ccc(S(N)(=O)=O)cc1,2.00
CCn1nnnc1Oc2ccc(NC(=O)N(C)C)cc2Cl,1.49
Cc1ccc(NC(=O)NN)cc1,0.44
CSc1nc2ccccc2s1,3.16
Brc1ccccc1c2ccccc2,4.68
O=S(=O)(NC(=S)N1CCCCC1)c2cnccc2NC3CCCCCCC3,3.59
CCCN1CCC(=O)C(O)C1CC,0.88
CC(=O)Nc1ccc3c(c1)S(=O)(=O)c2ccc(C)cc2C3=O,2.69
COc1ccc2cc(CC(=O)OCC(=O)N3CCOCC3)ccc2c1,2.21
CC(CN1CCCCC1)C(=O)c2ccccc2,3.46
CCSC,1.16
N#CNC(=N)N,-1.30
CC(=O)c1ccc(N(C)C)cc1,2.08
c1ccc3c(c1)cnn3C24CC5CC(CC(C5)C2)C4,4.15
O=C(O)c1ccc(O)c(N(=O)=O)c1,1.97
CCNC(=O)c1cc(Br)cc(C)c1O,3.50
O=Cc1c[nH]c2ccccc12,1.92
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,0.44
CC1=CC(=O)C(C)=C(C)C1=O,1.57
CC(=O)Nc1cc(Cl)ccc1C,2.01
O=C1CCC(=O)N1c2ccc(F)cc2,0.28
c1ccc(n2cccc2)cc1,2.90
Cc1ccccc1N,1.32
CN1C(=O)CCC1c2cccnc2,0.39
Cc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,-0.32
CCCCCCCCCCCCOC(=O)N(C)SN(C)C(=O)Oc1ccc2c(c1)OCO2,6.39
CC(=O)Oc1cccc(C(=O)O)c1,1.32
Cc1ccc2c(c1)OCN(CCON(=O)=O)C2=O,2.01
CCCCCCC(CCCCC)c1ccccc1,8.15
Cc1cc(O)c(C)c(C)c1O,1.53
OCC(Br)(Br)Br,1.98
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C6CC(O)C7(C)C(C8=CC(=O)OC8)CCC7(O)C6CCC5C4)OC3C)OC2C)CC(O)C1O,1.04
COC(=O)Nc1ccc(N(=O)=O)cc1,1.95
C=C(C)C1CC=C(C=O)CC1,2.97
CCN1CC(C(=O)O)C(=O)c2cc(F)c(N3CCN(C)CC3)cc12,1.34
Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,3.00
COCCOCCOCCOc1ccc(C2=NC(C)(C(=O)O)CS2)c(O)c1,1.97
Cc1cc3c(o1)c(C)cc2C(C)CC(=O)Oc23,3.68
Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O,1.09
CC1CCN(N=O)CC1,0.99
CC(C)c1cnc(N(=O)=O)n1C,1.33
COC(=O)c1ncccn1,-0.03
O=C(O)CSC1=NS(=O)(=O)c2ccccc2N1,0.35
c1ccc(CNc2ccccc2)cc1,3.27
Cc1ccc(NC2=NCCN2)c(Cl)c1,2.03
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,4.85
NC(=O)c1c(Cl)cccc1Br,1.70
COC(=O)c1ccc(N(=O)=O)cc1,1.76
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(=O)OC(C)C,1.70
COC14CCC5(CC1C(C)(O)C(C)(C)C)C2Cc6ccc(O)c7c6C5(CCN2CC3CC3)C4O7,4.53
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.57
Clc1cc2ccccc2nn1,1.87
CCC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,2.92
N#Cc1ccc2cc[nH]c2c1,2.39
CCN(CC)CCC(=O)Nc1c(C)cc(N)cc1C,1.81
O=N(=O)c1cn[nH]c1,0.07
N#CCc1cccc(Oc2ccccc2)c1,3.40
O=C(O)CCCCCON=C(c1cccc(C(F)(F)F)c1)c2ccncn2,3.01
CC(C)NC(CO)C(O)c1ccccc1,0.83
CC(=NNC(=O)c1ccc(N(=O)=O)cc1)c2cnccn2,1.50
COC(=O)C(C)N(C(=O)Cc1ccccc1)c2c(C)cccc2C,3.12
CCC1(c2ccccc2)C(=O)N=C(OC(C)C)NC1=O,2.40
CC(C)Cc1ccc(C(C)(O)C(=O)O)cc1,2.85
CCCCC1(CCCC)C(=O)NC(=O)NC1=O,2.48
CCCOC(=O)c1ccc(S(N)(=O)=O)cc1,1.42
C=CCOC(Cn1ccnc1)c2ccc(Cl)cc2Cl,3.62
O=N(=O)c1ccnc2ccccc12,1.76
Cc1nsnc1C,1.26
CC(=O)NNC(=O)Nc1cccc(I)c1,1.54
CCCCCc1cc(OCCCCN)c3c(c1)OC(C)(C)C2CC=C(C)CC23,7.01
CN1CC(O)N(C(=O)NCCCl)C1=O,-0.97
O=C(O)CNC(=O)c1ccc(I)cc1,1.89
CCCCCCCOc1ccccc1NC(=O)OC2CCCCC2CN(C)C,5.79
COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc(N(=O)=O)cc23)cc1,2.67
COCCOCCOCCOc1ccccc1OCCOCCOCCOC,0.79
CNC1CC3CCC1c2ccccc23,2.81
CCCCN(CCCC)N=O,2.60
COC(=O)c1ccc(F)cc1,1.94
CCCOC(=O)c1cccnc1,1.75
CCCCCCCCCCCCCC,7.70
Clc1ccccc1c2nnc(c3ccccc3Cl)nn2,3.40
CNC(=O)Oc1ccc(C(C)=O)cc1,1.02
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C,-0.15
O=C1NCC(F)C(=O)N1,-1.21
CC(C)C1NC(=O)NC1=O,-0.22
O=C(c1ccccc1)c2cccnc2,1.86
CSc1cccc(c2nc(N)nc(N)n2)c1,1.56
O=CC(CO)OC(C=O)n1cnc2c(O)ncnc12,-0.80
CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,0.49
Nc1nonc1c2ccccc2,1.78
OCc1cccc(Cl)c1,1.86
Clc1ccc(c2ccccc2)c(Cl)c1Cl,5.68
S=C=NCc1ccc2ccccc2c1,4.44
CCNc1ncc(c2ccncc2)cc1C#N,1.56
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,4.30
Cc1oc2cc(C)c3CCC(=O)Oc3c2c1C,3.28
CC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,2.13
O=N(=O)c1nccn1COC(CO)CO,-1.06
Cc1cc(OCCN(C)C)c(C(C)C)cc1OS(=O)(=O)C23CCC(CC2=O)C3(C)C,3.32
CN(C)c1ccccc1,2.05
CC1CCNC(=O)N1,-0.27
S=C1CCCCN1,0.27
CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)CC,-1.12
Clc1cccnn1,0.25
CNC(=NC#N)NCCSCc1ncn(COC(=O)C(C)(C)C)c1C,1.95
C=CC1CN3CCC1CC3C(O)c2ccnc4ccccc24,3.20
Nc1ncnc2nn[nH]c12,-1.00
CCc1cnc(c2ccc(C(C)C(=O)O)cc2)s1,3.70
COc1nc(N)nc(C(Cl)(Cl)Cl)n1,1.88
c1cc2ccsc2cn1,1.82
CCS(=O)c1ccc(C(=O)c2ccccc2)cc1N(=O)=O,3.66
Cc1cnc2ccccc2n1,1.72
C=C1C(=O)OC3C1C(OC(=O)C=C(C)C)CC2=CC(CC4(C)OC34)OC2=O,1.06
COc1ccc(C2Cc3cc(Sc4ccccc4)ccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,5.08
O=C1c2ccc(O)cc2OC(c3ccc(O)c(O)c3)C1O,1.51
COc1ccccc1N2CCN(CCCNC3CC(=O)N(C)C(=O)N3C)CC2,1.18
COC1CC(OC2CCC3(C)C(CCC5C3CCC4(C)C(C6=CC(=O)OC6)C(OC(C)=O)CC45O)C2)OC(C)C1O,2.10
CC1CC(=O)N2C(N1)CCCC2C,0.89
COC(N)=O,-0.57
CC(=O)n1cc(CC(NC(=O)CC2NC(=O)C6C7CCC(CC7)N6C2=O)C(=O)NC(Cc3ccccc3)C(=O)N(C)Cc4ccccc4)c5ccccc15,4.54
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,3.64
COc1c(Cl)cc(Cc2cnc(N)nc2N)cc1Cl,2.72
O=N(=O)c1ccn(=O)c2ccc(Cl)cc12,1.41
NC(Cc1ccc(O)c(O)c1)C(=O)OCCc2ccc(Cl)cc2,2.39
OC(Cn1ccnc1)(c2ccc(F)cc2)c3ccc(Br)cc3,3.48
CC1=C2C3OC(=O)C(C)C3C(O)C(O)C2(C)C=CC1=O,0.32
CC(=O)c1nc(N(=O)=O)n(CC(C)O)c1C,0.61
CC1COC(=O)O1,0.13
O=N(=Cc1ccccc1)c2ccccc2,1.98
CCCNc1ccccc1,2.79
c1cc2c3c(cccc3c1)CC2,4.01
O=C1CC(c2ccccc2)Oc3ccccc13,3.10
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1,1.95
CCOC(=O)C(=Cc1cccc(Cl)c1)C(=O)OCC,3.66
COC(=O)c1cccc(NC(C)=O)c1,1.57
O=C(O)CCSC1=NS(=O)(=O)c2ccccc2N1,0.64
CCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,3.78
Clc1c(Cl)c(Cl)c2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c23)c1Cl,8.05
CCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,4.51
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,5.32
CN(C)c1nc(N)nc(N(C)C)n1,1.00
OC(c1ccccc1)c2ccccn2,2.12
Cc1ccc(CN)cc1,1.39
CNS(=O)(=O)c1ccc(C)cc1,1.17
O=C(Nc1ccccc1)NC2CC(C(=O)O)Nc3cc(Cl)cc(Cl)c23,3.52
CN(C)N=Nc1cccc(C(N)=O)c1,1.36
CC(C)C(C)O,0.89
NC1NC(=O)c2[nH]c(N)c(Cc3cccs3)c2N1,0.38
NC(=O)Nc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,0.20
CC(=O)NC(=O)NC(C)=O,-0.61
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1.87
O=C(Oc1cc(O)c(Cl)cc1Cl)N2CCCC2,3.50
CCN1CCC(=O)C(O)C1C,-0.09
Cc1cccc(Cl)c1C(=O)O,2.64
CCCCN(C)N=O,1.08
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C6CC(O)C7(C)C(C8=CC(=O)OC8)CCC7(O)C6CCC5C4)OC3C)OC2C)OC1C,1.78
CCOc1cccc(C2NNC(C)N(NC)C2=O)c1,0.09
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,9.04
OCCCCCCn1nnc2ccccc12,2.06
CCC(C)NP(=O)(OC)SC,1.03
CN1NCc2ccccc2C1=O,0.19
O=C(O)c1cccc(C(=O)O)c1,1.04
NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(C(Cl)Cl)N2,-0.07
CCC(=O)c1ccc(O)cc1,2.21
FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,3.39
O=C(O)CCCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.85
CC(C)N(=O)=O,0.71
Nc1cccc(N(=O)=O)c1N,0.67
CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,3.37
Oc1cc(Cl)cc(Cl)c1Cl,3.77
NS(=O)(=O)c1cc3c(cc1Cl)NC(Cc2ccccc2)NS3(=O)=O,1.32
Cc1ccccc1OCC(O)CNCC(O)COc2ccccc2C,2.62
CC(=O)Oc1c(Cl)cccc1Cl,3.01
COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC,4.00
CCN(CC)CCSC(=NO)c1nc(c2ccccc2)no1,2.30
Nc1ccc(N)c3c1C(=O)c2ccccc2C3=O,3.00
O=N(=O)c1nccn1CC(O)CN2CCCCC2,0.58
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,5.15
COc1ccc(C(N)=S)cc1,1.69
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc4ccc(OC)cc4)NC(=O)N(C)CCOCOCCOC)OC1=O,2.01
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,4.14
CC1C(C)c2ccc3occ(C)c3c2OC1=O,3.77
C[Si](Cn1cncn1)(c2ccc(F)cc2)c3ccc(F)cc3,3.55
C=CCN1CCc2nc(N)sc2CC1,1.72
CC13CCC4C(C=CC5=CC(=O)CCC45C)C1CCC23CCC(=O)O2,2.79
OC1(c2ccc(Cl)cc2)CCN(CCCC3(c4ccc(F)cc4)OCCO3)CC1,3.90
CNC(=O)COc1ccccc1,0.86
Cc1ccc(C(=O)NN=Cc2ccccc2O)cc1,3.37
COC(=O)Sc1ncc(C=C(C(=O)OC)C(=O)OC)n1C,1.29
CC(=O)c1ccc(Cl)cc1O,2.34
N#Cc1ccccc1N(=O)=O,1.17
O=N(=O)OCCCCCCCON(=O)=O,2.47
CC(=O)C=Cc1ccccc1,2.23
N#CN=N(=O)c1ccnc2ccccc12,2.16
Clc1c(Cl)c(Cl)c3c(c1Cl)Oc2ccccc2O3,6.55
CC(=O)OCOC(=O)N(C)N=Nc1ccc(C)cc1,2.87
O=N(=O)c1cc(N(=O)=O)c(O)c(N(=O)=O)c1,1.83
CCCCCCNP(=O)(OC)SC,1.88
c1cncc(C2CCCCN2)c1,0.90
O=n1onc(CO)c1c2ccccc2,1.52
O=N(=O)c1cc(Cl)c(O)c(Cl)c1,3.12
NC(=O)c1ccc(N)nc1,-0.06
CC(C)(C)C(COc1ccccc1)OC(=O)n2ccnc2,3.48
CC(C)NCC(O)COCCOc1ccccc1,1.59
NC(=O)CCCCCn1nnc2ccccc12,1.17
CC1C(O)C(=O)CCN1CCC(=O)N(C)C,-0.53
NS(=O)(=O)c1ccc(SCCCCO)cc1,1.16
CCOC(=O)CC,1.32
O=C1Nc2ccc(Cl)cc2C(c3ccccc3)=NC1O,2.01
CCNc1ccc(C(=O)OCCN(C)C)cc1,2.60
Cc1cccc(O)c1N(=O)=O,2.28
O=C(Oc1ccc(Cl)cc1Cl)N2CCCC2,4.01
S=C=Nc1cccc(Br)c1,3.99
CC(C)C1=Nc2cc(Cl)ccc2S(=O)(=O)N1,1.94
CCOCc1ccccc1NC(=O)OCCN2CCCCC2,3.48
O=C(c1ccc3n1CCC3C(=O)O)C2CCC2,2.23
CC(=O)NC1NNC(C)CC1=O,-1.31
CCCCC(=O)OC1C(CO)OC(n2cnc3c(OC)ncnc23)C1OC(=O)CCCC,3.28
CC1CCC(NC(=O)N2C(=O)N(C)CC2O)CC1,0.61
Clc1ccc(Sc2nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n2)cc1,5.81
O=C(c1ccccc1)c2ccnnc2,1.18
COC(=O)c1cc(C)ccc1C2=NC(C)(C(C)C)C(=O)N2,2.87
COC1=C(OC)C(=O)C(OC)=C(OC)C1=O,0.58
O=C(O)C(CO)c1ccccc1,0.77
COc1cccc(NC(=O)CN2CCCCC2)c1,2.52
CCC1(c3ccccc3)C(=O)NC(=O)N1S(=O)(=O)c2ccccc2,2.94
O=C1C(=O)N(c2ccccc2)C(=O)c3ccccc13,1.85
CC(=O)Nc1ccccc1C(=O)O,1.00
C=CCN(N=O)C(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,1.25
OCCN1CCN(C2CC(c3ccc(F)cc3)c4ccc(C(F)(F)F)cc24)CC1,3.72
CCN(CC)CC(=O)NC1c2ccccc2c3ccccc13,3.64
O=Cc1ccccc1N(=O)=O,1.36
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl,6.40
COC(=O)Nc1nc2ccccc2[nH]1,1.46
Cc1ccc(OC(=O)CNC(=O)c2ccccc2)c(C)c1,3.14
CC(=O)Nc1cc(Cl)c(F)c(Cl)c1F,2.60
c1ccc2nn(C3CCCC3)nc2c1,3.09
Nc1ccc2cc3ccccc3nc2c1CO,2.08
S=C=Nc1ccc(Cl)cc1,3.74
COc1cc(C=O)ccc1OCCOC(=O)c2ccccc2Cl,3.50
FC(F)(F)c1nc2ncccc2[nH]1,1.61
N#Cc1cccc(C=CC(=O)C(F)(F)F)c1,2.55
NCCN,-1.77
O=C(C=Cc1ccco1)c2ccco2,1.80
CC(=O)Nc1c(C)c(C)c(O)c(C)c1C,1.14
CCC(=O)N1C(=O)N(C2CCN(CCC(C#N)(c4ccccc4)c5ccccc5)CC2)c3ccccc13,4.35
CC(C)CC(N)C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)C,-0.83
CCOP(=O)(NC(C)CC)Oc1cc(C)ccc1N(=O)=O,2.59
CC(C)(C)c1ccccc1,4.49
CNC1=CC(=O)c2ccccc2C1=O,1.69
CN(C)C(=O)N1CC(F)C(=O)NC1=O,-0.40
Cn1ncc2c(N(=O)=O)cc(N(=O)=O)cc12,0.94
NC(=O)c1ccccc1N=NN2CCC2,1.37
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C6CCC7(C)C(C8=CC(=O)OC8)CCC7(O)C6CCC5C4)OC3C)OC2C)CC(O)C1O,2.33
C=C(C)C1CCC2(C)OC2C1,2.81
CC(C)N(C=NC1CCN(C2CC(F)C(CO)O2)C(=O)N1)C(C)C,0.67
Cc1cccnn1,-0.11
CC1=CCC2C(C1)C2(C)C,3.64
CC(C)OC(=O)CS(=O)(=O)c1ccccc1N(=O)=O,1.76
CC1=C(c2ccccc2)CCN(C)C1,2.95
CCOC(=O)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,1.28
COc1ccc(c2nc3ncc(N)cc3[nH]2)c(OC)c1,1.84
COc1ccc(COC(C(=O)O)c2ccccc2)cc1Cl,2.81
COC1C(O)C(C)OC(OC2CCC3(C)C(CCC5C3CCC4(C)C5(O)CC(O)C46C=CC(=O)OC6)C2)C1O,1.25
CN(C)c1ccc2c(c1)C(=O)OC2(C)C,2.59
CCN(CC)c1ccc(NC(=O)N(C)OC)cc1,2.57
O=C(Cc1ccccc1)Nc2cccc(Cl)c2,3.50
CC(=O)c1cccc(OC(=O)N(C)C)c1,1.38
N#Cc1ccc3c(c1)C(c2ccccc2)=NCC(=O)N3,2.07
COc1ccc(Cl)cc1,2.81
O=C1CCC2(O)C4Cc5ccc(O)c6c5C2(CCN4CC3CC3)C1O6,2.07
c1ccc(C2CC2)cc1,3.36
COc1ccccc1OCC(O)COC(N)=O,0.63
CNC(=O)Oc1ccc(C=O)cc1,0.82
Cc1nn(c2ccccc2)c(C)c1N=O,2.60
COc1cc(C(=O)O)ccc1O,1.70
O=C1CCC(=O)N1c2cccc(N(=O)=O)c2,0.50
Fc1cccc(Cl)c1N=C2NCCN2,1.54
Cn1cnc(N(=O)=O)c1I,0.94
CC(=O)OC1CC(OC3C(O)CC(OC4C(O)CC(OC5CCC6(C)C7CCC8(C)C(C9=CC(=O)OC9)CCC8(O)C7CCC6C5)OC4C)OC3C)OC(C)C1OC2OC(CO)C(O)C(O)C2O,0.74
NC(=O)c1cccc2[nH]ccc12,1.09
c1ccc(Cn2ncnn2)cc1,0.55
O=C(O)c1ccccc1O,1.96
COC(=O)C=Cc1ccc(N(=O)=O)o1,1.71
CC(C)CC(N)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)O,-0.76
COc1cccc(CC(C)N)c1OC,1.54
O=C1CC(c2ccc(O)c(O)c2)Oc3cc(O)cc(O)c13,2.15
CC(=O)OCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,-0.08
CC(=O)NC(CO)C(O)c1ccc(N(=O)=O)cc1,0.13
O=C(NO)C(Cc1ccccc1)C(=O)NCc2ccc(F)cc2,1.75
CC(=O)Nc1ncccn1,0.16
COc1ccc(C(=O)NN=Cc2c(CO)ccc(C)c2O)cc1,2.85
COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,1.62
COC(=O)c1ccccc1F,1.96
CCCN(=O)=O,0.91
O=C(CN1CCCCC1)NC2COc3ccc(Cl)cc23,2.92
O=C(O)CCSC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,1.87
CCOc1ccccc1C(=O)N(CC)CC,2.26
COc1cccc4c1C(=O)c2c(O)c5c(c(O)c2C4=O)CC(O)(C(C)=O)CC5OC3CC(NC(=O)CN(C)C)C(O)C(C)O3,1.90
COC(=O)CS(=O)(=O)c1ccc(Cl)cc1N(=O)=O,1.48
CC(=O)Nc1ccc(C)c(C)c1C,1.97
Clc1c(Cl)c(Cl)c3c(c1Cl)Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2O3,7.85
Cc1cc(C)cc(NCc2cnc3nc(N)nc(N)c3c2C)c1,2.22
O=C1C3C5C=CC(C5)C3C(=O)N1CCCCN2CCN(c4ncccn4)CC2,2.04
CCCCCc1cn[nH]c1,2.86
CCCc1nc(Nc2ccccc2OC)nc(N3CCOCC3)n1,3.60
Fc1ccc(c2nc3ncccc3[nH]2)cc1,2.62
CC(C)Nc1nc(NC(C)C)nc(SC(F)F)n1,4.16
O=C1C=CC(=NCl)C=C1,1.22
O=Cc1ccc2ccc3cccc4ccc1c2c34,4.62
Cc1cccc(C(=O)O)c1O,2.38
CCOC(=O)C(=Cc1ccc2c(c1)OCO2)NC=O,1.76
NC(=O)c1cccc(Br)c1,1.11
COC1CC(OC3CCC4(C=O)C5CCC6(C)C(C7=CC(=O)OC7)CCC6(O)C5CCC4(O)C3)OCC1OC2CC(O)C(O)C(C)O2,0.24
CC(=O)Nc1cc(Br)cc(C(F)(F)F)c1Cl,3.30
COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)C)ccc2c1,2.75
Cc1cnc(Cl)cn1,1.08
CSCOC(=O)c1ccccc1OC(C)=O,1.72
O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,3.48
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2ccccc2Cl,2.96
COc1cc(CC(=O)O)ccc1OCc2ccccc2,2.76
CCC(C)ON1C(=O)NC(C)C(Br)C1=O,1.06
CN1CCN(Cc2ncc(N(=O)=O)n2C)CC1,-0.09
OCCCCc1ccncc1,1.01
COc1cccc4c1C(=O)c2c(O)c5c(c(O)c2C4=O)CC(O)(C(C)=O)CC5OC3CC(N)C(O)C(C)O3,1.68
Nc1ccnnc1,-0.74
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2ccc(C#N)cc2,2.37
Clc1ccc(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,7.27
CN(C)C(=O)Nc1ccc(Cl)cc1,1.96
CN(N=Cc1ccc(Br)cc1)P(=O)(N2CC2)N3CC3,1.03
CC(=O)NNC(=O)Nc1cccc(F)c1,0.59
O=N(=O)c1ccc(C(F)(F)F)cc1,2.54
CC(C)(C)C(=O)OCn1ncc2c(O)ncnc12,0.87
COc1cc(C)c4c(c1OC)C2CCC(SC)C(=O)CC2C(NC3OCC(O)C(O)C3O)CC4,1.07
CCCOc1cc(Br)c(Cc2cnc(N)nc2N)cc1OC,2.86
N#CC(=Cc1ccccc1)C(N)=O,1.05
N#CCCN(N)c1nc2cc(C(F)(F)F)ccc2o1,2.40
c1cncnc1,-0.21
Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,1.25
CCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,1.64
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C(C)=C(OC)C2=O,1.44
CC(=O)Oc1ccccc1C(=O)OCC(=O)N2CCOCC2,0.99
CCCCCc1nnc(N)o1,1.10
Clc1cnccn1,0.57
CCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,4.75
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,4.16
Cc1nc(N)nc(C(Cl)(Cl)Cl)n1,2.14
